date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-01-01,2,1010544,MZ0703,194.0,81.56186,99.86787,183.62888,246.41168,231.31444,342.63248,82.54374,75.027885,67.97824,final
2023-01-11,2,1010544,MZ0703,194.0,108.65979,98.739174,240.28351,273.87183,338.26288,438.1328,109.56304,87.95564,77.46275,final
2023-01-21,2,1010544,MZ0703,194.0,103.52062,103.04398,293.74228,301.65103,437.8866,534.73456,100.441154,97.42092,82.05637,final
2023-02-01,2,1010544,MZ0703,194.0,87.639175,80.49622,299.81958,282.2794,521.7217,607.1187,108.3547,106.10563,86.04894,final
2023-02-11,2,1010544,MZ0703,194.0,72.298965,86.245186,263.45874,269.7854,590.4794,682.32385,84.71567,97.6976,86.637375,final
2023-02-21,2,1010544,MZ0703,194.0,22.685568,60.998627,182.6237,227.74004,609.34534,720.2964,41.948704,80.61514,84.70266,final
2023-03-01,2,1010544,MZ0703,194.0,33.994846,92.328865,128.97939,239.57268,612.42786,768.26373,40.065037,54.781013,79.84699,final
2023-03-11,2,1010544,MZ0703,194.0,51.37629,51.812714,108.0567,205.14021,611.79895,748.7974,99.23182,53.800602,81.82556,final
2023-03-21,2,1010544,MZ0703,194.0,98.50516,67.60103,183.8763,211.74261,660.2423,741.13367,142.56706,87.14313,89.15859,final
2023-04-01,2,1010544,MZ0703,194.0,23.731958,46.725258,173.6134,166.139,602.41235,687.9911,55.54725,104.36745,87.65082,final
2023-04-11,2,1010544,MZ0703,194.0,34.46907,22.159107,156.70618,136.4854,528.2216,611.411,145.32536,114.29178,86.504234,final
2023-04-21,2,1010544,MZ0703,194.0,20.927835,16.895533,79.12886,85.7799,445.62888,525.2626,118.41609,92.67345,84.982216,final
2023-05-01,2,1010544,MZ0703,194.0,4.0051546,5.537113,59.402058,44.59175,361.99487,450.30344,85.4613,129.86444,80.60446,final
2023-05-11,2,1010544,MZ0703,194.0,2.7319589,3.7493126,27.66495,26.18196,292.42783,367.80756,88.37219,104.75591,79.780525,final
2023-05-21,2,1010544,MZ0703,194.0,2.5773196,3.3908935,9.314433,12.67732,272.3196,310.19983,90.304085,80.97627,87.98216,final
2023-06-01,2,1010544,MZ0703,194.0,3.1597939,3.006701,8.469072,10.146907,241.48454,220.87767,101.91207,88.92292,109.123024,final
2023-06-11,2,1010544,MZ0703,194.0,3.030928,2.870275,8.768042,9.267869,193.13918,171.93523,102.04126,96.49683,111.98402,final
2023-06-21,2,1010544,MZ0703,194.0,3.8814433,2.8130584,10.072165,8.690035,98.515465,107.14725,113.67434,110.09589,92.30317,final
2023-07-01,2,1010544,MZ0703,194.0,3.371134,2.6226804,10.283505,8.306014,78.15463,63.044674,109.81877,114.86163,122.20594,final
2023-07-11,2,1010544,MZ0703,194.0,2.8350515,2.4823024,10.087629,7.918041,46.520622,43.36787,104.71444,116.79503,106.51828,final
2023-07-21,2,1010544,MZ0703,194.0,2.6752577,2.4603093,8.881443,7.5652924,28.268044,28.932646,102.881226,110.47449,98.041405,final
2023-08-01,2,1010544,MZ0703,194.0,1.1907216,1.6137457,6.7010307,6.5563574,25.453608,25.009277,93.60386,101.25189,101.48064,final
2023-08-11,2,1010544,MZ0703,194.0,0.96391755,1.4176975,4.829897,5.4917526,23.685568,22.677664,92.929245,93.69166,103.64158,final
2023-08-21,2,1010544,MZ0703,194.0,1.4072165,1.5678694,3.5618558,4.599313,22.515465,20.85464,97.55396,89.192375,106.4237,final
2023-09-01,2,1010544,MZ0703,194.0,0.757732,0.906701,3.128866,3.892268,20.113403,18.754639,97.47796,91.41499,105.71999,final
2023-09-11,2,1010544,MZ0703,194.0,0.86082476,0.95927835,3.0257733,3.4338489,17.9433,16.843643,98.34789,95.161446,105.03422,final
2023-09-21,2,1010544,MZ0703,194.0,1.0670103,1.7286942,2.685567,3.5946736,15.128865,15.759278,90.166245,89.42245,96.96322,final
2023-10-01,2,1010544,MZ0703,194.0,1.3092784,2.7101374,3.2371135,5.39811,13.06701,15.846735,81.83095,79.21742,86.66589,final
2023-10-11,2,1010544,MZ0703,194.0,1.685567,3.2527492,4.061856,7.691581,11.917525,16.617182,81.01018,71.40052,78.25963,final
2023-10-21,2,1010544,MZ0703,194.0,2.2319589,6.3219934,5.2268043,12.28488,11.474228,20.478867,63.875317,59.166187,64.6584,final
2023-11-01,2,1010544,MZ0703,194.0,13.798969,7.746392,17.716496,17.321135,24.082476,26.611511,147.48463,101.77123,91.99964,final
2023-11-11,2,1010544,MZ0703,194.0,28.752577,11.522509,44.783504,25.590893,51.87113,36.716324,204.28241,162.73962,136.32825,final
2023-11-21,2,1010544,MZ0703,194.0,31.082474,23.127148,73.63402,42.39605,81.54639,58.2756,128.28345,165.90839,136.77687,final
2023-12-01,2,1010544,MZ0703,194.0,15.128866,44.507046,74.96392,79.1567,95.91753,101.875946,40.65859,95.01789,94.42492,final
2023-12-11,2,1010544,MZ0703,194.0,7.829897,74.412025,54.041237,142.04622,102.8866,175.32869,16.156113,40.15148,59.82775,final
2023-12-21,2,1010544,MZ0703,194.0,70.65979,73.96993,93.61855,192.889,172.47937,247.56993,95.80835,49.835285,70.2694,final
2024-01-01,2,1010544,MZ0703,194.0,134.04124,99.86787,212.53093,246.41168,305.21136,342.63248,132.58708,86.523796,89.235435,final
2024-01-11,2,1010544,MZ0703,194.0,86.91753,98.739174,291.61856,273.87183,390.4433,438.1328,88.60445,106.36376,89.2381,final
2024-01-21,2,1010544,MZ0703,194.0,71.015465,103.04398,291.97424,301.65103,459.22684,534.73456,70.35603,96.84436,86.01021,final
2024-02-01,2,1010544,MZ0703,194.0,88.793816,80.49622,246.7268,282.2794,534.2217,607.1187,109.70521,87.62439,88.09103,final
2024-02-11,2,1010544,MZ0703,194.0,57.52062,86.245186,217.3299,269.7854,562.9897,682.32385,68.51936,80.91037,82.637856,final
2024-02-21,2,1010544,MZ0703,194.0,68.36598,60.998627,214.68042,227.74004,600.2732,720.2964,111.16289,94.388756,83.45184,final
2024-03-01,2,1010544,MZ0703,194.0,78.26804,92.328865,204.15463,239.57268,663.4124,768.26373,85.55329,85.518394,86.44042,final
2024-03-11,2,1010544,MZ0703,194.0,17.881443,51.812714,164.51547,205.14021,673.464,748.7974,40.275215,80.66779,90.00614,final
2024-03-21,2,1010544,MZ0703,194.0,67.891754,67.60103,164.04124,211.74261,670.6959,741.13367,100.40045,77.9917,90.55964,final
2024-04-01,2,1010544,MZ0703,194.0,6.0,46.725258,91.77319,166.139,542.65466,687.9911,21.266205,56.546547,79.027664,final
2024-04-11,2,1010544,MZ0703,194.0,14.061855,22.159107,87.95361,136.4854,469.79895,611.411,70.18587,65.69838,77.02635,final
2024-04-21,2,1010544,MZ0703,194.0,13.5463915,16.895533,33.608246,85.7799,412.3299,525.2626,84.703995,42.529507,78.7025,final
2024-05-01,2,1010544,MZ0703,194.0,6.128866,5.537113,33.737114,44.59175,329.66495,450.30344,105.61589,78.112015,73.503716,final
2024-05-11,2,1010544,MZ0703,194.0,2.8350515,3.7493126,22.510311,26.18196,274.9794,367.80756,89.55048,88.22509,75.10025,final
2024-05-21,2,1010544,MZ0703,194.0,3.1134021,3.3908935,12.07732,12.67732,209.7268,310.19983,96.69295,96.605835,68.12402,final
2024-06-01,2,1010544,MZ0703,194.0,3.2525773,3.006701,9.201031,10.146907,134.71135,220.87767,103.07088,93.75532,61.852665,final
2024-06-11,2,1010544,MZ0703,194.0,3.4948454,2.870275,9.860825,9.267869,120.32475,171.93523,107.93581,104.15588,70.830864,final
2024-06-21,2,1010544,MZ0703,194.0,4.4484534,2.8130584,11.195876,8.690035,56.881447,107.14725,120.931564,118.30413,55.17875,final
2024-07-01,2,1010544,MZ0703,194.0,2.2938144,2.6226804,10.237113,8.306014,53.175262,63.044674,95.68569,114.51298,85.49569,final
2024-07-11,2,1010544,MZ0703,194.0,2.402062,2.4823024,9.144329,7.918041,41.515465,43.36787,98.9276,109.49283,96.17017,final
2024-07-21,2,1010544,MZ0703,194.0,2.5670104,2.4603093,7.2628865,7.5652924,30.536081,28.932646,101.43025,97.59332,104.725334,final
2024-08-01,2,1010544,MZ0703,194.0,1.0103092,1.6137457,5.9793816,6.5563574,25.417524,25.009277,90.87602,95.007286,101.360405,final
2024-08-11,2,1010544,MZ0703,194.0,0.9587629,1.4176975,4.5360823,5.4917526,23.541237,22.677664,92.84893,90.89123,103.12011,final
2024-08-21,2,1010544,MZ0703,194.0,1.2422681,1.5678694,3.2113402,4.599313,21.670103,20.85464,95.04251,85.54092,103.15404,final
2024-09-01,2,1010544,MZ0703,194.0,0.91237116,0.906701,3.1134021,3.892268,19.329897,18.754639,100.096,91.24109,102.42166,final
2024-09-11,2,1010544,MZ0703,194.0,0.9587629,0.95927835,3.1134021,3.4338489,16.793814,16.843643,99.991356,96.20047,99.77188,final
2024-09-21,2,1010544,MZ0703,194.0,1.3814433,1.7286942,3.2525773,3.5946736,13.726803,15.759278,94.83925,96.01967,90.20932,final
2024-10-01,2,1010544,MZ0703,194.0,4.7371135,2.7101374,7.0773196,5.39811,16.170103,15.846735,126.289764,116.149185,101.55116,final
2024-10-11,2,1010544,MZ0703,194.0,4.7268043,3.2527492,10.845362,7.691581,18.494846,16.617182,117.86139,124.84939,108.68598,final
2024-10-21,2,1010544,MZ0703,194.0,3.6185567,6.3219934,13.082475,12.28488,19.546392,20.478867,76.12226,104.6144,96.3402,final
2024-11-01,2,1010544,MZ0703,194.0,15.293815,7.746392,23.639175,17.321135,33.8299,26.611511,159.21225,128.30519,122.83469,final
2024-11-11,2,1010544,MZ0703,194.0,10.077319,11.522509,28.989689,25.590893,42.948456,36.716324,91.25321,111.11048,114.93931,final
2024-11-21,2,1010544,MZ0703,194.0,70.06701,23.127148,95.43814,42.39605,111.77319,58.2756,266.88455,211.91246,184.54697,final
2024-12-01,2,1010544,MZ0703,194.0,27.850515,44.507046,107.99484,79.1567,138.71133,101.875946,66.35523,134.2672,134.46555,final
2024-12-11,2,1010544,MZ0703,194.0,25.231958,74.412025,123.14948,142.04622,162.98454,175.32869,38.069748,87.14912,93.15464,final
2024-12-21,2,1010544,MZ0703,194.0,43.139175,73.96993,96.22165,192.889,204.74226,247.56993,60.95887,51.150723,83.04324,final
2025-01-01,2,1010544,MZ0703,194.0,58.757732,99.86787,127.12886,246.41168,258.76288,342.63248,60.798157,52.55478,75.87406,final
2025-01-11,2,1010544,MZ0703,194.0,114.84536,98.739174,216.74228,273.87183,368.88144,438.1328,115.52565,79.51405,84.37232,final
2025-01-21,2,1010544,MZ0703,194.0,122.59278,103.04398,296.19586,301.65103,487.85565,534.73456,118.09337,98.221054,91.31445,final
2025-02-01,2,1010544,MZ0703,194.0,50.412373,80.49622,287.85052,282.2794,522.97424,607.1187,64.81265,101.93927,86.25357,final
2025-02-11,2,1010544,MZ0703,194.0,40.84536,86.245186,213.85052,269.7854,553.74225,682.32385,50.24414,79.644165,81.29243,final
2025-02-21,2,1010544,MZ0703,194.0,30.731958,60.998627,121.98969,227.74004,514.4072,720.2964,54.140453,54.56289,71.6131,final
2025-03-01,2,1010544,MZ0703,194.0,119.62887,92.328865,191.20618,239.57268,606.18555,768.26373,128.04922,80.224075,79.03973,final
2025-03-11,2,1010544,MZ0703,194.0,119.0567,51.812714,269.41754,205.14021,700.0103,748.7974,218.36081,130.58783,93.527824,final
2025-03-21,2,1010544,MZ0703,194.0,46.52062,67.60103,285.2062,211.74261,703.3918,741.13367,70.964035,133.8944,94.94167,final
2025-04-01,2,1010544,MZ0703,194.0,29.613401,46.725258,195.19072,166.139,674.24744,687.9911,66.91779,116.97551,98.01676,final
2025-04-11,2,1010544,MZ0703,194.0,116.95876,22.159107,193.09277,136.4854,676.36084,611.411,449.05292,140.00934,110.53678,final
2025-04-21,2,1010544,MZ0703,194.0,58.335052,16.895533,204.90721,85.7799,612.10315,525.2626,289.26016,231.22653,116.3769,final
2025-05-01,2,1010544,MZ0703,194.0,7.8092785,5.537113,183.1031,44.59175,569.5,450.30344,121.563446,379.30322,126.17959,final
2025-05-11,2,1010544,MZ0703,194.0,3.927835,3.7493126,70.07217,26.18196,532.5825,367.80756,102.04042,240.75513,144.1984,final
2025-05-21,2,1010544,MZ0703,194.0,2.4123712,3.3908935,14.149485,12.67732,504.2629,310.19983,88.33828,108.327995,161.56827,final
2025-06-01,2,1010544,MZ0703,194.0,2.443299,3.006701,8.783505,10.146907,387.0773,220.87767,92.96338,90.99881,173.57948,final
2025-06-11,2,1010544,MZ0703,194.0,2.3917525,2.870275,7.247422,9.267869,270.41235,171.93523,93.919876,85.83918,155.65717,final
2025-06-21,2,1010544,MZ0703,194.0,2.4072165,2.8130584,7.242268,8.690035,226.29897,107.14725,94.805595,89.42467,206.24577,final
2025-07-01,2,1010544,MZ0703,194.0,3.597938,2.6226804,8.396908,8.306014,200.28351,63.044674,112.79416,100.683105,301.6893,final
2025-07-11,2,1010544,MZ0703,194.0,2.2319589,2.4823024,8.237114,7.918041,85.5567,43.36787,96.65419,102.46998,187.22491,final
2025-07-21,2,1010544,MZ0703,194.0,2.226804,2.4603093,8.056701,7.5652924,29.448454,28.932646,96.87003,103.91084,101.520096,final
2025-08-01,2,1010544,MZ0703,194.0,1.2164948,1.6137457,5.6752577,6.5563574,22.85567,25.009277,93.99355,92.37563,92.82353,final
2025-08-11,2,1010544,MZ0703,194.0,1.0773196,1.4176975,4.5206184,5.4917526,20.005156,22.677664,94.696266,90.743835,90.34417,final
2025-08-21,2,1010544,MZ0703,194.0,1.3350515,1.5678694,3.628866,4.599313,18.927834,20.85464,96.45521,89.89046,92.54754,final
2025-09-01,2,1010544,MZ0703,194.0,0.6443299,0.906701,3.0567012,3.892268,17.128864,18.754639,95.558075,90.60345,93.15597,final
2025-09-11,2,1010544,MZ0703,194.0,0.78350514,0.95927835,2.7628865,3.4338489,15.520619,16.843643,97.05043,92.04441,93.9432,final
2025-09-21,2,1010544,MZ0703,194.0,1.2474227,1.7286942,2.6752577,3.5946736,14.360825,15.759278,92.84748,89.3025,93.26348,final
2025-10-01,2,1010544,MZ0703,194.0,1.515464,2.7101374,3.546392,5.39811,12.278352,15.846735,84.50516,82.19179,82.88277,final
2025-10-11,2,1010544,MZ0703,194.0,1.4278351,3.2527492,4.1907215,7.691581,11.474227,16.617182,77.88719,72.41589,76.208954,final
2025-10-21,2,1010544,MZ0703,194.0,2.2628865,6.3219934,5.2061853,12.28488,11.510309,20.478867,64.14848,59.0469,64.80001,final
2025-11-01,2,1010544,MZ0703,194.0,49.76804,7.746392,53.458763,17.321135,60.061855,26.611511,429.67487,261.8987,205.81699,final
2025-11-11,2,1010544,MZ0703,194.0,90.09794,11.522509,142.12886,25.590893,149.08247,36.716324,575.566,480.95642,369.35776,final
2025-11-21,2,1010544,MZ0703,194.0,40.793816,23.127148,180.65979,42.39605,188.54123,58.2756,162.81003,391.71997,305.87024,final
2025-12-01,2,1010544,MZ0703,194.0,38.262886,44.507046,169.15463,79.1567,226.15979,101.875946,87.38733,206.94089,216.28795,final
2025-12-11,2,1010544,MZ0703,194.0,101.73196,74.412025,180.78867,142.04622,327.10825,175.32869,134.40277,126.34712,184.16827,final
2025-12-21,2,1010544,MZ0703,194.0,143.52577,73.96993,283.52063,192.889,469.3866,247.56993,188.07889,145.79922,187.82385,final
2026-01-01,2,1010544,MZ0703,194.0,61.860825,99.86787,307.11853,246.41168,529.732,342.63248,63.75721,124.14639,153.82108,final
2026-01-11,2,1010544,MZ0703,194.0,23.79897,98.739174,229.18556,273.87183,552.1031,438.1328,27.76094,83.97605,125.719215,final
2026-01-21,2,1010544,MZ0703,194.0,66.99484,103.04398,152.65463,301.65103,616.8351,534.73456,66.63476,51.411743,115.21127,final
2026-02-01,2,1010544,MZ0703,194.0,106.46392,80.49622,197.25772,282.2794,673.53094,607.1187,130.37292,70.40453,110.84957,final
2026-02-11,2,1010544,MZ0703,194.0,50.804123,86.245186,224.2629,269.7854,634.2372,682.32385,61.158432,83.43343,93.003784,final
2026-02-21,2,1010544,MZ0703,194.0,38.582474,60.998627,195.85051,227.74004,632.0258,720.2964,66.03542,86.29822,87.82973,final
2026-03-01,2,1010544,MZ0703,194.0,57.12371,92.328865,146.51031,239.57268,650.8866,768.26373,63.82866,61.948997,84.82056,final
2026-03-11,2,1010544,MZ0703,194.0,128.34537,51.812714,224.05154,205.14021,677.5,748.7974,234.71043,108.99938,90.541565,final
2026-03-21,2,1010544,MZ0703,194.0,91.948456,67.60103,277.41754,211.74261,625.9227,741.13367,133.53592,130.30087,84.55894,final
2026-04-01,2,1010544,MZ0703,194.0,71.5567,46.725258,291.85052,166.139,635.6186,687.9911,148.00641,173.4558,92.44254,final
2026-04-11,2,1010544,MZ0703,194.0,12.93299,22.159107,176.43814,136.4854,624.7526,611.411,66.02938,128.23807,102.1644,final
2026-04-21,2,1010544,MZ0703,194.0,25.427835,16.895533,109.91753,85.7799,583.18555,525.2626,138.96825,126.58918,110.923454,final
2026-05-01,2,1010544,MZ0703,194.0,4.195876,5.537113,42.5567,44.59175,480.9175,450.30344,87.2713,95.89639,106.72388,final
2026-05-11,2,1010544,MZ0703,194.0,1.9587629,3.7493126,31.582474,26.18196,432.07214,367.80756,79.53497,117.31936,117.23801,final
2026-05-21,2,1010544,MZ0703,194.0,1.4536083,3.3908935,7.6082478,12.67732,394.9433,310.19983,76.91205,71.32444,126.88563,final
2026-06-01,2,1010544,MZ0703,194.0,2.6494846,3.006701,6.061856,10.146907,340.46906,220.87767,95.538536,73.03046,152.94519,prelim
2026-06-11,2,1010544,MZ0703,194.0,0.041237112,2.870275,4.14433,9.267869,212.16496,171.93523,64.05414,64.09037,122.73699,forecast
2022-01-01,2,1010545,MZ0302,479.0,12.511482,38.532497,101.22547,131.995,156.1336,260.489,40.22623,77.53967,60.693134,final
2022-01-11,2,1010545,MZ0302,479.0,38.72025,48.07926,111.37787,140.98302,189.89978,299.32053,82.36786,79.72014,64.04424,final
2022-01-21,2,1010545,MZ0302,479.0,19.371607,45.754417,70.60334,132.36618,205.20041,331.07037,48.018692,55.037815,62.546547,final
2022-02-01,2,1010545,MZ0302,479.0,13.874739,46.269173,71.9666,140.10286,211.91023,360.9673,36.814983,53.042786,59.27039,final
2022-02-11,2,1010545,MZ0302,479.0,10.561586,46.616074,43.80793,138.63966,203.357,383.768,30.14872,33.979424,53.594173,final
2022-02-21,2,1010545,MZ0302,479.0,7.663883,38.648922,32.10021,131.53416,196.83925,394.53485,29.01305,27.17284,50.518562,final
2022-03-01,2,1010545,MZ0302,479.0,17.676409,37.054558,35.90188,122.31956,209.09395,394.4174,53.921406,32.12537,53.60156,final
2022-03-11,2,1010545,MZ0302,479.0,28.246347,27.943075,53.58664,103.64655,208.77245,383.26926,100.92058,53.924065,55.05778,final
2022-03-21,2,1010545,MZ0302,479.0,70.98747,24.694433,116.91023,89.69206,219.61378,353.5924,255.89804,128.74388,62.637627,final
2022-04-01,2,1010545,MZ0302,479.0,35.27766,12.771607,134.51147,65.40912,242.37996,327.83154,226.6405,198.14404,74.325874,final
2022-04-11,2,1010545,MZ0302,479.0,43.960335,10.696868,150.22546,48.16291,247.62006,290.44913,311.9115,291.98074,85.50374,final
2022-04-21,2,1010545,MZ0302,479.0,24.563675,12.142728,103.80167,35.611202,252.81212,256.83743,172.45609,267.9105,98.46267,final
2022-05-01,2,1010545,MZ0302,479.0,24.331942,6.625609,92.85595,29.465206,263.26932,217.19388,252.30458,283.92676,120.73659,final
2022-05-11,2,1010545,MZ0302,479.0,27.38831,6.7204595,76.28392,25.488796,280.09604,177.29826,276.33994,266.6026,156.38988,final
2022-05-21,2,1010545,MZ0302,479.0,24.569937,6.1539316,76.29019,19.5,297.0021,144.80327,265.10776,331.7967,201.59915,final
2022-06-01,2,1010545,MZ0302,479.0,26.1357,9.067224,78.09395,21.941614,305.46136,116.81593,221.33508,308.4223,254.86104,final
2022-06-11,2,1010545,MZ0302,479.0,13.430062,7.3021574,64.1357,22.523312,290.64508,96.17502,149.81163,251.18959,292.21155,final
2022-06-21,2,1010545,MZ0302,479.0,29.693111,7.5257483,69.25887,23.895128,249.35072,79.00633,276.97437,256.99445,302.77563,final
2022-07-01,2,1010545,MZ0302,479.0,2.1085596,5.0839944,45.23173,19.9119,216.18164,71.31872,70.49349,201.63751,289.81308,final
2022-07-11,2,1010545,MZ0302,479.0,2.3027139,5.7590814,34.104385,18.368824,174.52403,66.380936,67.874886,167.3357,251.50137,final
2022-07-21,2,1010545,MZ0302,479.0,2.9311066,6.3826723,7.34238,17.225748,152.89145,60.620876,69.67702,55.531902,240.6116,final
2022-08-01,2,1010545,MZ0302,479.0,1.4822547,3.5947807,6.716075,15.736534,130.04175,57.59005,75.42083,56.49968,215.75594,final
2022-08-11,2,1010545,MZ0302,479.0,2.210856,4.4521227,6.6242175,14.429575,104.864296,55.321712,76.288216,59.827442,182.1306,final
2022-08-21,2,1010545,MZ0302,479.0,2.9311066,4.7752957,6.624217,12.822199,83.225464,53.943077,81.134186,65.22324,149.6791,final
2022-09-01,2,1010545,MZ0302,479.0,3.348643,5.1731386,8.490605,14.400557,60.438416,50.048992,82.06556,69.53721,118.87305,final
2022-09-11,2,1010545,MZ0302,479.0,2.9770355,3.8219903,9.256785,13.770425,49.98539,46.568825,90.42218,75.95345,106.625244,final
2022-09-21,2,1010545,MZ0302,479.0,2.2442589,4.9609604,8.569938,13.956089,22.536533,44.004036,72.72651,71.58617,56.19238,final
2022-10-01,2,1010545,MZ0302,479.0,1.3173277,6.0175366,6.538622,14.8004875,21.745302,44.937576,57.33884,58.274437,53.55747,final
2022-10-11,2,1010545,MZ0302,479.0,1.3194155,8.799304,4.881002,19.777802,20.762007,47.977802,45.795174,39.878445,48.62793,final
2022-10-21,2,1010545,MZ0302,479.0,30.39666,13.664578,33.0334,28.48142,48.22756,55.25971,189.64618,113.595535,88.33026,final
2022-11-01,2,1010545,MZ0302,479.0,31.82046,16.553722,63.536537,39.017605,78.56576,68.21865,170.83109,155.70256,114.1318,final
2022-11-11,2,1010545,MZ0302,479.0,16.791231,23.76277,79.00835,53.98107,93.14613,87.5293,75.76194,142.43272,106.07033,final
2022-11-21,2,1010545,MZ0302,479.0,54.2881,28.03055,102.899796,68.347046,144.50313,110.78455,179.49475,147.10858,129.12183,final
2022-12-01,2,1010545,MZ0302,479.0,26.7119,37.60682,97.79123,89.40014,167.86638,143.21823,74.42917,108.888855,116.62964,final
2022-12-11,2,1010545,MZ0302,479.0,83.070984,38.95609,164.07098,104.59346,247.96034,178.35233,200.36128,154.27106,137.96408,final
2022-12-21,2,1010545,MZ0302,479.0,4.7954073,54.962837,114.57829,131.52574,250.51149,228.35422,16.335796,87.58663,109.495125,final
2023-01-01,2,1010545,MZ0302,479.0,55.338203,38.532497,143.20459,131.995,304.53238,260.489,138.60497,108.18249,116.58952,final
2023-01-11,2,1010545,MZ0302,479.0,17.536535,48.07926,77.67014,140.98302,320.74948,299.32053,42.458267,56.629974,107.04157,final
2023-01-21,2,1010545,MZ0302,479.0,9.974948,45.754417,82.849686,132.36618,300.32776,331.07037,29.504719,63.952923,90.852325,final
2023-02-01,2,1010545,MZ0302,479.0,122.2881,46.269173,149.79959,140.10286,390.7954,360.9673,248.27414,106.682655,108.1505,final
2023-02-11,2,1010545,MZ0302,479.0,162.20459,46.616074,294.46765,138.63966,536.20874,383.768,323.939,208.48534,139.21124,final
2023-02-21,2,1010545,MZ0302,479.0,240.476,38.648922,524.9687,131.53416,722.39667,394.53485,562.3873,388.1583,182.06088,final
2023-03-01,2,1010545,MZ0302,479.0,97.87057,37.054558,500.55118,122.31956,793.5553,394.4174,244.61217,397.07266,199.93002,final
2023-03-11,2,1010545,MZ0302,479.0,39.221294,27.943075,377.56784,103.64655,749.7056,383.26926,134.23546,352.12146,194.37688,final
2023-03-21,2,1010545,MZ0302,479.0,32.724426,24.694433,169.81628,89.69206,777.63464,353.5924,127.042076,184.61557,218.25188,final
2023-04-01,2,1010545,MZ0302,479.0,5.0605426,12.771607,77.00626,65.40912,727.357,327.83154,56.61021,116.471085,220.03835,final
2023-04-11,2,1010545,MZ0302,479.0,17.246347,10.696868,55.03132,48.16291,727.06683,290.44913,141.72475,112.91955,247.78102,final
2023-04-21,2,1010545,MZ0302,479.0,4.5762005,12.142728,26.883091,35.611202,721.668,256.83743,55.86159,78.50812,277.5264,final
2023-05-01,2,1010545,MZ0302,479.0,4.0626307,6.625609,25.885178,29.465206,603.44257,217.19388,77.95403,89.612625,273.83408,final
2023-05-11,2,1010545,MZ0302,479.0,6.3590813,6.7204595,14.997912,25.488796,447.59705,177.29826,96.916695,65.59103,248.27283,final
2023-05-21,2,1010545,MZ0302,479.0,4.908142,6.1539316,15.329854,19.5,212.02925,144.80327,88.83093,82.979,144.87617,final
2023-06-01,2,1010545,MZ0302,479.0,3.8392484,9.067224,15.106472,21.941614,117.99791,116.81593,62.83577,74.6298,100.97029,final
2023-06-11,2,1010545,MZ0302,479.0,4.206681,7.3021574,12.954071,22.523312,82.98331,96.17502,74.83794,65.23224,86.961494,final
2023-06-21,2,1010545,MZ0302,479.0,4.9039664,7.5257483,12.949896,23.895128,55.162838,79.00633,79.06886,62.12084,71.61703,final
2023-07-01,2,1010545,MZ0302,479.0,4.954071,5.0839944,14.064718,19.9119,55.056366,71.31872,98.71159,76.528564,78.69153,final
2023-07-11,2,1010545,MZ0302,479.0,5.181628,5.7590814,15.039666,18.368824,42.99165,66.380936,94.63288,85.753845,67.23315,final
2023-07-21,2,1010545,MZ0302,479.0,7.2588725,6.3826723,17.394571,17.225748,45.67432,60.620876,107.69766,100.75959,77.22286,final
2023-08-01,2,1010545,MZ0302,479.0,3.7223382,3.5947807,16.162838,15.736534,45.33403,57.59005,101.48412,102.05581,80.41858,final
2023-08-11,2,1010545,MZ0302,479.0,4.0438414,4.4521227,15.025052,14.429575,43.01879,55.321712,95.680534,103.06479,79.60449,final
2023-08-21,2,1010545,MZ0302,479.0,5.098121,4.7752957,12.864301,12.822199,43.20877,53.943077,103.30247,100.23622,81.78869,final
2023-09-01,2,1010545,MZ0302,479.0,2.7118998,5.1731386,11.853862,14.400557,42.081417,50.048992,75.806496,86.87309,85.5264,final
2023-09-11,2,1010545,MZ0302,479.0,3.9457202,3.8219903,11.755741,13.770425,41.820457,46.568825,101.40252,89.266716,90.792175,final
2023-09-21,2,1010545,MZ0302,479.0,10.311065,4.9609604,16.968685,13.956089,47.22756,44.004036,153.71072,115.892494,106.57808,final
2023-10-01,2,1010545,MZ0302,479.0,2.1169102,6.0175366,16.373695,14.8004875,44.390396,44.937576,64.5962,107.9453,98.90427,final
2023-10-11,2,1010545,MZ0302,479.0,36.329853,8.799304,48.757828,19.777802,75.53862,47.977802,299.50677,216.95964,152.02333,final
2023-10-21,2,1010545,MZ0302,479.0,21.087683,13.664578,59.534447,28.48142,89.36743,55.25971,139.77109,192.74704,156.60121,final
2023-11-01,2,1010545,MZ0302,479.0,22.100208,16.553722,79.517746,39.017605,107.7453,68.21865,125.73331,192.00896,153.9844,final
2023-11-11,2,1010545,MZ0302,479.0,5.2985387,23.76277,48.486427,53.98107,109.0,87.5293,35.8051,90.68406,123.204216,final
2023-11-21,2,1010545,MZ0302,479.0,7.498956,28.03055,34.8977,68.347046,111.40084,110.78455,37.840595,54.395782,100.53227,final
2023-12-01,2,1010545,MZ0302,479.0,15.563674,37.60682,28.361168,89.40014,124.2526,143.21823,48.263813,35.340168,87.20425,final
2023-12-11,2,1010545,MZ0302,479.0,141.27348,38.95609,164.33612,104.59346,261.58038,178.35233,332.77182,154.51297,145.39243,final
