ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Maputo Cidade,3656486,"Children living with mother, father dead",4.7,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431011,1431011,Region,Maputo Cidade,0,,0,1,HCLVARCMFD,MZDHS1997431011,1997,DHS,1005,1877,,,1
MOZ,Niassa,7696852,"Children living with father, mother alive",0.8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431001,1431001,Region,Niassa,0,,0,1,HCLVARCFMA,MZDHS1997431001,1997,DHS,1074,1780,,,1
MOZ,Cabo Delgado,5647070,"Children living with father, mother alive",2.4,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431002,1431002,Region,Cabo Delgado,0,,0,1,HCLVARCFMA,MZDHS1997431002,1997,DHS,1219,1402,,,1
MOZ,Nampula,4156001,"Children living with father, mother alive",3.2,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431003,1431003,Region,Nampula,0,,0,1,HCLVARCFMA,MZDHS1997431003,1997,DHS,3187,2060,,,1
MOZ,Zambézia,7362872,"Children living with father, mother alive",2.2,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431004,1431004,Region,Zambézia,0,,0,1,HCLVARCFMA,MZDHS1997431004,1997,DHS,3223,1797,,,1
MOZ,Tete,3653884,"Children living with father, mother alive",1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431005,1431005,Region,Tete,0,,0,1,HCLVARCFMA,MZDHS1997431005,1997,DHS,935,1557,,,1
MOZ,Manica,5185769,"Children living with father, mother alive",1.4,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431006,1431006,Region,Manica,0,,0,1,HCLVARCFMA,MZDHS1997431006,1997,DHS,1212,2152,,,1
MOZ,Sofala,7487642,"Children living with father, mother alive",5.1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431007,1431007,Region,Sofala,0,,0,1,HCLVARCFMA,MZDHS1997431007,1997,DHS,2626,2299,,,1
MOZ,Inhambane,5641477,"Children living with father, mother alive",7.6,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431008,1431008,Region,Inhambane,0,,0,1,HCLVARCFMA,MZDHS1997431008,1997,DHS,1749,1678,,,1
MOZ,Gaza,6203296,"Children living with father, mother alive",1.9,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431009,1431009,Region,Gaza,0,,0,1,HCLVARCFMA,MZDHS1997431009,1997,DHS,1975,1905,,,1
MOZ,Maputo Provincia,4065471,"Children living with father, mother alive",3.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431010,1431010,Region,Maputo Provincia,0,,0,1,HCLVARCFMA,MZDHS1997431010,1997,DHS,1284,1458,,,1
MOZ,Maputo Cidade,3656491,"Children living with father, mother alive",5.2,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMA,260936040,I,431011,1431011,Region,Maputo Cidade,0,,0,1,HCLVARCFMA,MZDHS1997431011,1997,DHS,1005,1877,,,1
MOZ,Niassa,7696857,"Children living with father, mother dead",2.6,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431001,1431001,Region,Niassa,0,,0,1,HCLVARCFMD,MZDHS1997431001,1997,DHS,1074,1780,,,1
MOZ,Cabo Delgado,5647066,"Children living with father, mother dead",3.5,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431002,1431002,Region,Cabo Delgado,0,,0,1,HCLVARCFMD,MZDHS1997431002,1997,DHS,1219,1402,,,1
MOZ,Nampula,4156000,"Children living with father, mother dead",1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431003,1431003,Region,Nampula,0,,0,1,HCLVARCFMD,MZDHS1997431003,1997,DHS,3187,2060,,,1
MOZ,Zambézia,7362875,"Children living with father, mother dead",2.7,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431004,1431004,Region,Zambézia,0,,0,1,HCLVARCFMD,MZDHS1997431004,1997,DHS,3223,1797,,,1
MOZ,Tete,3653886,"Children living with father, mother dead",2.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431005,1431005,Region,Tete,0,,0,1,HCLVARCFMD,MZDHS1997431005,1997,DHS,935,1557,,,1
