name,iso,id,country,admin_level,category,range_type,range,population_type,population,population_share,population_interval,population_interval_share
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,1800,elderly,14662,98.46,192,1.29
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,1800,school_age,241524,98.46,3157,1.29
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,1800,total,472757,98.46,6180,1.29
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,1800,under_5,52853,98.46,691,1.29
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,1800,women_childbearing,122708,98.46,1604,1.29
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,2400,adults,456796,98.97,2344,0.51
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,2400,elderly,14738,98.97,76,0.51
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,2400,school_age,242770,98.97,1246,0.51
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,2400,total,475197,98.97,2440,0.51
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,2400,under_5,53126,98.97,273,0.51
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,2400,women_childbearing,123341,98.97,633,0.51
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3000,adults,457757,99.17,961,0.21
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3000,elderly,14769,99.17,31,0.21
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3000,school_age,243281,99.17,511,0.21
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3000,total,476196,99.17,999,0.21
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3000,under_5,53237,99.17,111,0.21
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3000,women_childbearing,123601,99.17,260,0.21
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3600,adults,458000,99.23,243,0.05
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3600,elderly,14777,99.23,8,0.05
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3600,school_age,243410,99.23,129,0.05
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3600,total,476448,99.23,252,0.05
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3600,under_5,53265,99.23,28,0.05
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,3600,women_childbearing,123666,99.23,65,0.05
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4200,adults,458402,99.31,402,0.09
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4200,elderly,14790,99.32,13,0.09
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4200,school_age,243624,99.31,214,0.09
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4200,total,476867,99.31,419,0.09
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4200,under_5,53312,99.31,47,0.09
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4200,women_childbearing,123775,99.31,109,0.09
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4800,adults,458533,99.34,131,0.03
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4800,elderly,14794,99.34,4,0.03
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4800,school_age,243693,99.34,69,0.03
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4800,total,477003,99.34,136,0.03
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4800,under_5,53328,99.34,16,0.03
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,4800,women_childbearing,123810,99.34,35,0.03
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,5400,adults,458868,99.42,335,0.07
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,5400,elderly,14805,99.42,11,0.07
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,5400,school_age,243871,99.42,178,0.07
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,5400,total,477351,99.41,348,0.07
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,5400,under_5,53366,99.41,38,0.07
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,5400,women_childbearing,123901,99.42,91,0.07
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,6000,adults,459252,99.5,384,0.08
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,6000,elderly,14817,99.5,12,0.08
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,6000,school_age,244075,99.5,204,0.08
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,6000,total,477751,99.5,400,0.08
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,6000,under_5,53411,99.5,45,0.08
Cidade Da Beira,,85939544B78683919401949,MOZ,ADM2,hospitals,TIME,6000,women_childbearing,124004,99.5,103,0.08
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,600,adults,1123471,87.79,1123471,87.79
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,600,elderly,37561,87.79,37561,87.79
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,600,school_age,583265,87.79,583265,87.79
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,600,total,1170049,87.79,1170049,87.79
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,600,under_5,137339,87.79,137339,87.79
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,600,women_childbearing,330773,87.79,330773,87.79
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1200,adults,1276996,99.79,153525,12.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1200,elderly,42696,99.79,5135,12.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1200,school_age,662970,99.79,79705,12.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1200,total,1329941,99.79,159892,12.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1200,under_5,156108,99.79,18769,12.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1200,women_childbearing,375973,99.79,45200,12.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1800,adults,1278079,99.87,1083,0.08
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1800,elderly,42732,99.87,36,0.08
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1800,school_age,663533,99.87,563,0.08
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1800,total,1331069,99.87,1128,0.08
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1800,under_5,156241,99.87,133,0.09
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,1800,women_childbearing,376292,99.87,319,0.08
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,2400,adults,1279205,99.96,1126,0.09
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,2400,elderly,42769,99.96,37,0.09
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,2400,school_age,664117,99.96,584,0.09
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,2400,total,1332241,99.96,1172,0.09
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,2400,under_5,156378,99.96,137,0.09
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,2400,women_childbearing,376623,99.96,331,0.09
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3000,adults,1279733,100.0,528,0.04
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3000,elderly,42787,100.0,18,0.04
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3000,school_age,664391,100.0,274,0.04
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3000,total,1332792,100.0,551,0.04
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3000,under_5,156443,100.0,65,0.04
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3000,women_childbearing,376779,100.0,156,0.04
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3600,adults,1279734,100.0,1,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3600,elderly,42787,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3600,school_age,664392,100.0,1,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3600,total,1332792,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3600,under_5,156443,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,3600,women_childbearing,376779,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4200,adults,1279734,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4200,elderly,42787,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4200,school_age,664392,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4200,total,1332792,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4200,under_5,156443,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4200,women_childbearing,376779,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4800,adults,1279734,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4800,elderly,42787,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4800,school_age,664392,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4800,total,1332792,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4800,under_5,156443,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,4800,women_childbearing,376779,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,5400,adults,1279734,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,5400,elderly,42787,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,5400,school_age,664392,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,5400,total,1332792,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,5400,under_5,156443,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,5400,women_childbearing,376779,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,6000,adults,1279734,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,6000,elderly,42787,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,6000,school_age,664392,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,6000,total,1332792,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,6000,under_5,156443,100.0,0,0.0
Cidade Da Matola,,85939544B308430160587,MOZ,ADM2,hospitals,TIME,6000,women_childbearing,376779,100.0,0,0.0
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,600,adults,321535,90.56,321535,90.56
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,600,elderly,8206,90.52,8206,90.52
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,600,school_age,188101,90.56,188101,90.56
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,600,total,332303,90.56,332303,90.56
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,600,under_5,47687,90.55,47687,90.55
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,600,women_childbearing,80982,90.56,80982,90.56
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1200,adults,343558,96.76,22023,6.2
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1200,elderly,8770,96.75,564,6.22
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1200,school_age,200986,96.76,12885,6.2
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1200,total,355064,96.76,22761,6.2
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1200,under_5,50955,96.76,3268,6.21
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1200,women_childbearing,86528,96.77,5546,6.2
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1800,adults,344384,97.0,826,0.23
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1800,elderly,8791,96.98,21,0.23
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1800,school_age,201470,96.99,484,0.23
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1800,total,355919,97.0,855,0.23
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1800,under_5,51078,96.99,123,0.23
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,1800,women_childbearing,86736,97.0,208,0.23
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,2400,adults,351210,98.92,6826,1.92
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,2400,elderly,8965,98.9,174,1.92
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,2400,school_age,205463,98.92,3993,1.92
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,2400,total,362973,98.92,7054,1.92
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,2400,under_5,52090,98.91,1012,1.92
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,2400,women_childbearing,88455,98.92,1719,1.92
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3000,adults,351822,99.09,612,0.17
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3000,elderly,8981,99.07,16,0.18
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3000,school_age,205821,99.09,358,0.17
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3000,total,363605,99.09,632,0.17
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3000,under_5,52181,99.09,91,0.17
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3000,women_childbearing,88609,99.09,154,0.17
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3600,adults,352310,99.23,488,0.14
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3600,elderly,8993,99.21,12,0.13
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3600,school_age,206107,99.23,286,0.14
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3600,total,364110,99.23,505,0.14
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3600,under_5,52253,99.22,72,0.14
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,3600,women_childbearing,88732,99.23,123,0.14
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4200,adults,352632,99.32,322,0.09
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4200,elderly,9002,99.31,9,0.1
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4200,school_age,206295,99.32,188,0.09
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4200,total,364443,99.32,333,0.09
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4200,under_5,52301,99.31,48,0.09
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4200,women_childbearing,88813,99.32,81,0.09
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4800,adults,352736,99.35,104,0.03
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4800,elderly,9004,99.33,2,0.02
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4800,school_age,206356,99.35,61,0.03
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4800,total,364550,99.35,107,0.03
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4800,under_5,52316,99.34,15,0.03
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,4800,women_childbearing,88839,99.35,26,0.03
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,5400,adults,353120,99.46,384,0.11
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,5400,elderly,9014,99.44,10,0.11
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,5400,school_age,206581,99.46,225,0.11
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,5400,total,364947,99.46,397,0.11
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,5400,under_5,52373,99.45,57,0.11
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,5400,women_childbearing,88936,99.46,97,0.11
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,6000,adults,353181,99.47,61,0.02
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,6000,elderly,9016,99.46,2,0.02
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,6000,school_age,206616,99.47,35,0.02
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,6000,total,365010,99.47,63,0.02
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,6000,under_5,52382,99.47,9,0.02
Cidade De Chimoio,,85939544B35135302322965,MOZ,ADM2,hospitals,TIME,6000,women_childbearing,88951,99.48,15,0.02
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,600,adults,50622,62.99,50622,62.99
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,600,elderly,2734,62.89,2734,62.89
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,600,school_age,27854,62.98,27854,62.98
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,600,total,53770,62.99,53770,62.99
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,600,under_5,6395,62.95,6395,62.95
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,600,women_childbearing,15024,63.0,15024,63.0
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1200,adults,67736,84.29,17114,21.3
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1200,elderly,3662,84.24,928,21.35
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1200,school_age,37276,84.28,9422,21.3
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1200,total,71953,84.29,18183,21.3
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1200,under_5,8561,84.27,2166,21.32
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1200,women_childbearing,20101,84.3,5077,21.29
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1800,adults,70958,88.3,3222,4.01
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1800,elderly,3837,88.27,175,4.03
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1800,school_age,39051,88.29,1775,4.01
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1800,total,75376,88.3,3423,4.01
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1800,under_5,8969,88.29,408,4.02
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,1800,women_childbearing,21057,88.3,956,4.01
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,2400,adults,72332,90.01,1374,1.71
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,2400,elderly,3911,89.97,74,1.7
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,2400,school_age,39807,90.0,756,1.71
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,2400,total,76835,90.0,1459,1.71
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,2400,under_5,9143,90.0,174,1.71
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,2400,women_childbearing,21464,90.01,407,1.71
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3000,adults,74264,92.41,1932,2.4
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3000,elderly,4016,92.39,105,2.42
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3000,school_age,40871,92.41,1064,2.41
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3000,total,78889,92.41,2054,2.41
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3000,under_5,9387,92.4,244,2.4
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3000,women_childbearing,22038,92.42,574,2.41
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3600,adults,75191,93.56,927,1.15
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3600,elderly,4066,93.54,50,1.15
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3600,school_age,41380,93.56,509,1.15
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3600,total,79873,93.56,984,1.15
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3600,under_5,9504,93.55,117,1.15
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,3600,women_childbearing,22313,93.57,275,1.15
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4200,adults,76501,95.19,1310,1.63
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4200,elderly,4137,95.17,71,1.63
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4200,school_age,42102,95.19,722,1.63
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4200,total,81265,95.19,1392,1.63
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4200,under_5,9670,95.19,166,1.63
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4200,women_childbearing,22701,95.2,388,1.63
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4800,adults,76980,95.79,479,0.6
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4800,elderly,4163,95.77,26,0.6
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4800,school_age,42365,95.79,263,0.59
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4800,total,81773,95.79,508,0.6
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4800,under_5,9731,95.79,61,0.6
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,4800,women_childbearing,22843,95.79,142,0.6
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,5400,adults,77684,96.67,704,0.88
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,5400,elderly,4201,96.64,38,0.87
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,5400,school_age,42753,96.66,388,0.88
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,5400,total,82521,96.67,748,0.88
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,5400,under_5,9820,96.66,89,0.88
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,5400,women_childbearing,23052,96.67,209,0.88
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,6000,adults,78323,97.46,639,0.8
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,6000,elderly,4236,97.45,35,0.81
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,6000,school_age,43105,97.46,352,0.8
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,6000,total,83200,97.46,679,0.8
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,6000,under_5,9900,97.45,80,0.79
Cidade De Inhambane,,85939544B19302565001464,MOZ,ADM2,hospitals,TIME,6000,women_childbearing,23242,97.47,190,0.8
Cidade De Maputo,,85939544B59479814848654,MOZ,ADM2,hospitals,TIME,600,adults,1132543,94.59,1132543,94.59
Cidade De Maputo,,85939544B59479814848654,MOZ,ADM2,hospitals,TIME,600,elderly,40886,94.85,40886,94.85
Cidade De Maputo,,85939544B59479814848654,MOZ,ADM2,hospitals,TIME,600,school_age,555605,94.31,555605,94.31
