ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Zambézia,5384588,Antenatal care provider: Nurse/midwife,49.4,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431004,1431004,Region,Zambézia,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431004,1997,DHS,540,261,,,1
MOZ,Zambézia,3030726,Antenatal care provider: Nurse/midwife,49.8,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431004,1431004,Region,Zambézia,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431004,1997,DHS,418,193,,,1
MOZ,Tete,1339913,Antenatal care provider: Nurse/midwife,75.6,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431005,1431005,Region,Tete,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431005,1997,DHS,177,260,,,1
MOZ,Tete,7845136,Antenatal care provider: Nurse/midwife,73.5,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431005,1431005,Region,Tete,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431005,1997,DHS,139,206,,,1
MOZ,Manica,7449805,Antenatal care provider: Nurse/midwife,74.9,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431006,1431006,Region,Manica,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431006,1997,DHS,277,458,,,1
MOZ,Manica,4274377,Antenatal care provider: Nurse/midwife,75.6,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431006,1431006,Region,Manica,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431006,1997,DHS,198,336,,,1
MOZ,Sofala,3009760,Antenatal care provider: Nurse/midwife,44.5,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431007,1431007,Region,Sofala,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431007,1997,DHS,592,467,,,1
MOZ,Sofala,5690066,Antenatal care provider: Nurse/midwife,43.5,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431007,1431007,Region,Sofala,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431007,1997,DHS,405,344,,,1
MOZ,Inhambane,6684284,Antenatal care provider: Nurse/midwife,92,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431008,1431008,Region,Inhambane,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431008,1997,DHS,339,313,,,1
MOZ,Inhambane,6997516,Antenatal care provider: Nurse/midwife,94.5,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431008,1431008,Region,Inhambane,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431008,1997,DHS,264,236,,,1
