date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2022-12-01,2,1010595,MZ0309,261.0,0.6972889,0.63265675,109.46772
2022-12-11,2,1010595,MZ0309,261.0,0.71313214,0.6579121,107.800415
2022-12-21,2,1010595,MZ0309,261.0,0.72520536,0.6802301,106.15906
2023-01-01,2,1010595,MZ0309,261.0,0.736541,0.699871,104.89018
2023-01-11,2,1010595,MZ0309,261.0,0.7464705,0.71399724,104.25044
2023-01-21,2,1010595,MZ0309,261.0,0.7553371,0.7237133,104.08728
2023-02-01,2,1010595,MZ0309,261.0,0.7653498,0.7319663,104.26917
2023-02-11,2,1010595,MZ0309,261.0,0.774951,0.7389016,104.569565
2023-02-21,2,1010595,MZ0309,261.0,0.78190345,0.74454534,104.70183
2023-03-01,2,1010595,MZ0309,261.0,0.7851444,0.74920726,104.4966
2023-03-11,2,1010595,MZ0309,261.0,0.7856716,0.75290495,104.081024
2023-03-21,2,1010595,MZ0309,261.0,0.7835433,0.7548072,103.57057
2023-04-01,2,1010595,MZ0309,261.0,0.77885514,0.7543616,103.04508
2023-04-11,2,1010595,MZ0309,261.0,0.7726103,0.7512621,102.664314
2023-04-21,2,1010595,MZ0309,261.0,0.76525366,0.7452053,102.52116
2023-05-01,2,1010595,MZ0309,261.0,0.75663525,0.7366317,102.54294
2023-05-11,2,1010595,MZ0309,261.0,0.746895,0.72621566,102.66412
2023-05-21,2,1010595,MZ0309,261.0,0.7357015,0.71398103,102.843056
2023-06-01,2,1010595,MZ0309,261.0,0.72318923,0.70091903,102.96572
2023-06-11,2,1010595,MZ0309,261.0,0.71021456,0.6879604,103.015625
2023-06-21,2,1010595,MZ0309,261.0,0.69718385,0.67443025,103.1409
2023-07-01,2,1010595,MZ0309,261.0,0.68443793,0.6582431,103.69856
2023-07-11,2,1010595,MZ0309,261.0,0.6716479,0.6411749,104.40886
2023-07-21,2,1010595,MZ0309,261.0,0.657836,0.62423927,104.98291
2023-08-01,2,1010595,MZ0309,261.0,0.64407814,0.6057281,105.848465
2023-08-11,2,1010595,MZ0309,261.0,0.6312475,0.5869747,106.950485
2023-08-21,2,1010595,MZ0309,261.0,0.61798006,0.567316,108.20715
2023-09-01,2,1010595,MZ0309,261.0,0.6065862,0.5494018,109.540245
2023-09-11,2,1010595,MZ0309,261.0,0.59918356,0.53572524,110.834145
2023-09-21,2,1010595,MZ0309,261.0,0.5958801,0.5268702,111.96281
2023-10-01,2,1010595,MZ0309,261.0,0.59771264,0.524056,112.8309
2023-10-11,2,1010595,MZ0309,261.0,0.60430723,0.5280325,113.19559
2023-10-21,2,1010595,MZ0309,261.0,0.6149513,0.53948885,112.80134
2023-11-01,2,1010595,MZ0309,261.0,0.6262452,0.5575017,111.31577
2023-11-11,2,1010595,MZ0309,261.0,0.6349456,0.57989293,108.74
2023-11-21,2,1010595,MZ0309,261.0,0.64266014,0.6057229,105.63306
2023-12-01,2,1010595,MZ0309,261.0,0.6519402,0.63265675,102.82476
2023-12-11,2,1010595,MZ0309,261.0,0.6645203,0.6579121,100.93348
2023-12-21,2,1010595,MZ0309,261.0,0.680713,0.6802301,100.06614
2024-01-01,2,1010595,MZ0309,261.0,0.6998766,0.699871,100.00075
2024-01-11,2,1010595,MZ0309,261.0,0.71651185,0.71399724,100.32914
2024-01-21,2,1010595,MZ0309,261.0,0.7296176,0.7237133,100.763115
2024-02-01,2,1010595,MZ0309,261.0,0.7407701,0.7319663,101.12586
2024-02-11,2,1010595,MZ0309,261.0,0.7472456,0.7389016,101.05767
2024-02-21,2,1010595,MZ0309,261.0,0.75045097,0.74454534,100.74327
2024-03-01,2,1010595,MZ0309,261.0,0.7537099,0.74920726,100.56339
2024-03-11,2,1010595,MZ0309,261.0,0.7589636,0.75290495,100.75459
2024-03-21,2,1010595,MZ0309,261.0,0.766636,0.7548072,101.46978
2024-04-01,2,1010595,MZ0309,261.0,0.77500457,0.7543616,102.566376
2024-04-11,2,1010595,MZ0309,261.0,0.7814214,0.7512621,103.76398
2024-04-21,2,1010595,MZ0309,261.0,0.78438467,0.7452053,104.92694
2024-05-01,2,1010595,MZ0309,261.0,0.7831203,0.7366317,105.909836
2024-05-11,2,1010595,MZ0309,261.0,0.7780969,0.72621566,106.68386
2024-05-21,2,1010595,MZ0309,261.0,0.7697287,0.71398103,107.29699
2024-06-01,2,1010595,MZ0309,261.0,0.7587927,0.70091903,107.70705
2024-06-11,2,1010595,MZ0309,261.0,0.7460655,0.6879604,107.87375
2024-06-21,2,1010595,MZ0309,261.0,0.73097277,0.67443025,107.8051
2024-07-01,2,1010595,MZ0309,261.0,0.71321684,0.6582431,107.76199
2024-07-11,2,1010595,MZ0309,261.0,0.6928471,0.6411749,107.47598
2024-07-21,2,1010595,MZ0309,261.0,0.6693544,0.62423927,106.69125
2024-08-01,2,1010595,MZ0309,261.0,0.6448157,0.6057281,105.96094
2024-08-11,2,1010595,MZ0309,261.0,0.622746,0.5869747,105.61581
2024-08-21,2,1010595,MZ0309,261.0,0.6030249,0.567316,105.78454
2024-09-01,2,1010595,MZ0309,261.0,0.5879686,0.5494018,106.43421
2024-09-11,2,1010595,MZ0309,261.0,0.5789877,0.53572524,107.38615
2024-09-21,2,1010595,MZ0309,261.0,0.5755,0.5268702,108.42993
2024-10-01,2,1010595,MZ0309,261.0,0.57741416,0.524056,109.29493
2024-10-11,2,1010595,MZ0309,261.0,0.584423,0.5280325,109.755585
2024-10-21,2,1010595,MZ0309,261.0,0.5965674,0.53948885,109.682724
2024-11-01,2,1010595,MZ0309,261.0,0.6121793,0.5575017,109.00041
2024-11-11,2,1010595,MZ0309,261.0,0.62824976,0.57989293,107.676994
2024-11-21,2,1010595,MZ0309,261.0,0.64375746,0.6057229,105.8004
2024-12-01,2,1010595,MZ0309,261.0,0.6579915,0.63265675,103.7112
2024-12-11,2,1010595,MZ0309,261.0,0.6717724,0.6579121,101.95792
2024-12-21,2,1010595,MZ0309,261.0,0.6887881,0.6802301,101.17197
2025-01-01,2,1010595,MZ0309,261.0,0.7121766,0.699871,101.64104
2025-01-11,2,1010595,MZ0309,261.0,0.73528236,0.71399724,102.78602
2025-01-21,2,1010595,MZ0309,261.0,0.7543716,0.7237133,103.962494
2025-02-01,2,1010595,MZ0309,261.0,0.7689065,0.7319663,104.724014
2025-02-11,2,1010595,MZ0309,261.0,0.7794337,0.7389016,105.1378
2025-02-21,2,1010595,MZ0309,261.0,0.78635824,0.74454534,105.26248
2025-03-01,2,1010595,MZ0309,261.0,0.79066205,0.74920726,105.187
2025-03-11,2,1010595,MZ0309,261.0,0.7923379,0.75290495,104.91128
2025-03-21,2,1010595,MZ0309,261.0,0.7904716,0.7548072,104.43144
2025-04-01,2,1010595,MZ0309,261.0,0.7861475,0.7543616,103.95168
2025-04-11,2,1010595,MZ0309,261.0,0.7802805,0.7512621,103.62158
2025-04-21,2,1010595,MZ0309,261.0,0.7729145,0.7452053,103.484535
2025-05-01,2,1010595,MZ0309,261.0,0.76422757,0.7366317,103.50812
2025-05-11,2,1010595,MZ0309,261.0,0.75415397,0.72621566,103.5993
2025-05-21,2,1010595,MZ0309,261.0,0.7420203,0.71398103,103.67016
2025-06-01,2,1010595,MZ0309,261.0,0.72855973,0.70091903,103.68092
2025-06-11,2,1010595,MZ0309,261.0,0.7144912,0.6879604,103.595146
2025-06-21,2,1010595,MZ0309,261.0,0.6987367,0.67443025,103.355255
2025-07-01,2,1010595,MZ0309,261.0,0.68078655,0.6582431,103.18301
2025-07-11,2,1010595,MZ0309,261.0,0.6604498,0.6411749,102.78871
2025-07-21,2,1010595,MZ0309,261.0,0.6365743,0.62423927,101.82947
2025-08-01,2,1010595,MZ0309,261.0,0.6107724,0.6057281,100.76927
2025-08-11,2,1010595,MZ0309,261.0,0.58566207,0.5869747,99.79392
2025-08-21,2,1010595,MZ0309,261.0,0.56063753,0.567316,98.918144
2025-09-01,2,1010595,MZ0309,261.0,0.5393149,0.5494018,98.31718
2025-09-11,2,1010595,MZ0309,261.0,0.524918,0.53572524,98.1549
2025-09-21,2,1010595,MZ0309,261.0,0.5173529,0.5268702,98.35018
2025-10-01,2,1010595,MZ0309,261.0,0.5174904,0.524056,98.85628
2025-10-11,2,1010595,MZ0309,261.0,0.525172,0.5280325,99.505135
2025-10-21,2,1010595,MZ0309,261.0,0.5405015,0.53948885,100.17178
2025-11-01,2,1010595,MZ0309,261.0,0.56280875,0.5575017,100.873604
2025-11-11,2,1010595,MZ0309,261.0,0.5906027,0.57989293,101.70025
2025-11-21,2,1010595,MZ0309,261.0,0.62342906,0.6057229,102.70026
2025-12-01,2,1010595,MZ0309,261.0,0.6582088,0.63265675,103.74303
2025-12-11,2,1010595,MZ0309,261.0,0.69096935,0.6579121,104.66968
2025-12-21,2,1010595,MZ0309,261.0,0.72021645,0.6802301,105.47585
2026-01-01,2,1010595,MZ0309,261.0,0.74421954,0.699871,105.914154
2026-01-11,2,1010595,MZ0309,261.0,0.7587931,0.71399724,105.86336
2026-01-21,2,1010595,MZ0309,261.0,0.764813,0.7237133,105.31201
2026-02-01,2,1010595,MZ0309,261.0,0.767336,0.7319663,104.52318
2026-02-11,2,1010595,MZ0309,261.0,0.76907736,0.7389016,103.825035
2026-02-21,2,1010595,MZ0309,261.0,0.7718257,0.74454534,103.43346
2026-03-01,2,1010595,MZ0309,261.0,0.7763042,0.74920726,103.39048
2026-03-11,2,1010595,MZ0309,261.0,0.7831421,0.75290495,103.765976
2026-03-21,2,1010595,MZ0309,261.0,0.791541,0.7548072,104.5643
2026-04-01,2,1010595,MZ0309,261.0,0.79932564,0.7543616,105.59002
2026-04-11,2,1010595,MZ0309,261.0,0.80479383,0.7512621,106.680916
2026-04-21,2,1010595,MZ0309,261.0,0.8078751,0.7452053,107.88095
2026-05-01,2,1010595,MZ0309,261.0,0.8086498,0.7366317,109.15525
2026-05-11,2,1010595,MZ0309,261.0,0.80778277,0.72621566,110.50831
2026-05-21,2,1010595,MZ0309,261.0,0.80604863,0.71398103,112.05103
2026-06-01,2,1010595,MZ0309,261.0,0.8041908,0.70091903,113.75272
2022-01-01,2,1010596,MZ0214,194.0,0.6120077,0.5581699,108.852425
2022-01-11,2,1010596,MZ0214,194.0,0.6202407,0.5783946,106.65921
2022-01-21,2,1010596,MZ0214,194.0,0.6195469,0.5923963,104.226456
2022-02-01,2,1010596,MZ0214,194.0,0.6147974,0.6026674,101.858536
2022-02-11,2,1010596,MZ0214,194.0,0.6080742,0.60940236,99.79858
2022-02-21,2,1010596,MZ0214,194.0,0.60122985,0.61357605,98.13945
2022-03-01,2,1010596,MZ0214,194.0,0.59467214,0.61567473,96.84492
2022-03-11,2,1010596,MZ0214,194.0,0.58953404,0.6153927,96.11378
2022-03-21,2,1010596,MZ0214,194.0,0.5873994,0.6119122,96.29668
2022-04-01,2,1010596,MZ0214,194.0,0.5870948,0.604811,97.29446
2022-04-11,2,1010596,MZ0214,194.0,0.58701134,0.5941209,98.89623
2022-04-21,2,1010596,MZ0214,194.0,0.58745307,0.5797099,101.229645
2022-05-01,2,1010596,MZ0214,194.0,0.58831906,0.56240904,104.230835
2022-05-11,2,1010596,MZ0214,194.0,0.5893593,0.5433334,107.75717
2022-05-21,2,1010596,MZ0214,194.0,0.5896742,0.5224054,111.75196
2022-06-01,2,1010596,MZ0214,194.0,0.58809274,0.50140953,115.72031
2022-06-11,2,1010596,MZ0214,194.0,0.58379894,0.48199558,119.13613
2022-06-21,2,1010596,MZ0214,194.0,0.57572937,0.46326104,121.912506
2022-07-01,2,1010596,MZ0214,194.0,0.5625459,0.4419722,124.508224
2022-07-11,2,1010596,MZ0214,194.0,0.5435335,0.42572206,124.76476
2022-07-21,2,1010596,MZ0214,194.0,0.51815873,0.40776995,124.11446
2022-08-01,2,1010596,MZ0214,194.0,0.4886665,0.39034334,122.32874
2022-08-11,2,1010596,MZ0214,194.0,0.45894432,0.37470573,119.83458
2022-08-21,2,1010596,MZ0214,194.0,0.4286191,0.36009312,116.709854
2022-09-01,2,1010596,MZ0214,194.0,0.40202782,0.34822208,113.51149
2022-09-11,2,1010596,MZ0214,194.0,0.38287884,0.34049708,110.85329
2022-09-21,2,1010596,MZ0214,194.0,0.37176082,0.33723426,108.9162
2022-10-01,2,1010596,MZ0214,194.0,0.370284,0.33946413,107.9134
2022-10-11,2,1010596,MZ0214,194.0,0.37942007,0.34811005,107.86468
2022-10-21,2,1010596,MZ0214,194.0,0.40048453,0.3646559,108.64058
2022-11-01,2,1010596,MZ0214,194.0,0.4315036,0.38826996,109.86462
2022-11-11,2,1010596,MZ0214,194.0,0.46711287,0.4160964,110.94549
2022-11-21,2,1010596,MZ0214,194.0,0.50428814,0.44681215,111.568954
2022-12-01,2,1010596,MZ0214,194.0,0.5381175,0.47773984,111.4408
2022-12-11,2,1010596,MZ0214,194.0,0.56451184,0.5064944,110.42552
2022-12-21,2,1010596,MZ0214,194.0,0.5854041,0.53266263,109.0518
2023-01-01,2,1010596,MZ0214,194.0,0.6063959,0.5581699,107.92968
2023-01-11,2,1010596,MZ0214,194.0,0.6266835,0.5783946,107.684494
2023-01-21,2,1010596,MZ0214,194.0,0.6452304,0.5923963,108.22453
2023-02-01,2,1010596,MZ0214,194.0,0.6631273,0.6026674,109.26352
2023-02-11,2,1010596,MZ0214,194.0,0.67821544,0.60940236,110.43568
2023-02-21,2,1010596,MZ0214,194.0,0.68816334,0.61357605,111.24021
2023-03-01,2,1010596,MZ0214,194.0,0.6927005,0.61567473,111.57108
2023-03-11,2,1010596,MZ0214,194.0,0.69177985,0.6153927,111.48002
2023-03-21,2,1010596,MZ0214,194.0,0.6851036,0.6119122,111.05757
2023-04-01,2,1010596,MZ0214,194.0,0.6734742,0.604811,110.48596
2023-04-11,2,1010596,MZ0214,194.0,0.6591459,0.5941209,110.095146
2023-04-21,2,1010596,MZ0214,194.0,0.6427701,0.5797099,110.01417
2023-05-01,2,1010596,MZ0214,194.0,0.62494844,0.56240904,110.21203
2023-05-11,2,1010596,MZ0214,194.0,0.60560566,0.5433334,110.49533
2023-05-21,2,1010596,MZ0214,194.0,0.58262837,0.5224054,110.52104
2023-06-01,2,1010596,MZ0214,194.0,0.5571082,0.50140953,110.10115
2023-06-11,2,1010596,MZ0214,194.0,0.53020203,0.48199558,109.06143
2023-06-21,2,1010596,MZ0214,194.0,0.5044,0.46326104,108.01521
2023-07-01,2,1010596,MZ0214,194.0,0.48026446,0.4419722,107.78342
2023-07-11,2,1010596,MZ0214,194.0,0.4584603,0.42572206,106.8818
2023-07-21,2,1010596,MZ0214,194.0,0.43796545,0.40776995,106.59622
2023-08-01,2,1010596,MZ0214,194.0,0.42029482,0.39034334,106.80184
2023-08-11,2,1010596,MZ0214,194.0,0.40517113,0.37470573,107.17329
2023-08-21,2,1010596,MZ0214,194.0,0.3920897,0.36009312,107.80227
2023-09-01,2,1010596,MZ0214,194.0,0.3851598,0.34822208,109.27565
2023-09-11,2,1010596,MZ0214,194.0,0.3866299,0.34049708,111.813866
2023-09-21,2,1010596,MZ0214,194.0,0.39645875,0.33723426,115.29424
2023-10-01,2,1010596,MZ0214,194.0,0.41550305,0.33946413,119.52399
2023-10-11,2,1010596,MZ0214,194.0,0.44141856,0.34811005,123.43787
2023-10-21,2,1010596,MZ0214,194.0,0.47180408,0.3646559,125.84027
2023-11-01,2,1010596,MZ0214,194.0,0.50171286,0.38826996,125.88426
2023-11-11,2,1010596,MZ0214,194.0,0.5277433,0.4160964,123.95361
2023-11-21,2,1010596,MZ0214,194.0,0.5532706,0.44681215,121.428314
2023-12-01,2,1010596,MZ0214,194.0,0.5804366,0.47773984,119.45974
2023-12-11,2,1010596,MZ0214,194.0,0.6086371,0.5064944,118.35467
2023-12-21,2,1010596,MZ0214,194.0,0.6353093,0.53266263,117.61682
2024-01-01,2,1010596,MZ0214,194.0,0.65489995,0.5581699,115.905106
2024-01-11,2,1010596,MZ0214,194.0,0.6602701,0.5783946,113.02933
2024-01-21,2,1010596,MZ0214,194.0,0.6548722,0.5923963,109.72544
2024-02-01,2,1010596,MZ0214,194.0,0.6462974,0.6026674,106.684875
2024-02-11,2,1010596,MZ0214,194.0,0.63889277,0.60940236,104.47229
2024-02-21,2,1010596,MZ0214,194.0,0.63499635,0.61357605,103.22801
2024-03-01,2,1010596,MZ0214,194.0,0.63536596,0.61567473,102.958084
2024-03-11,2,1010596,MZ0214,194.0,0.6392758,0.6153927,103.58932
2024-03-21,2,1010596,MZ0214,194.0,0.64368707,0.6119122,104.800476
2024-04-01,2,1010596,MZ0214,194.0,0.6428201,0.604811,105.80459
2024-04-11,2,1010596,MZ0214,194.0,0.6337371,0.5941209,106.15042
2024-04-21,2,1010596,MZ0214,194.0,0.6165515,0.5797099,105.85058
2024-05-01,2,1010596,MZ0214,194.0,0.5937062,0.56240904,105.11049
2024-05-11,2,1010596,MZ0214,194.0,0.5673701,0.5433334,104.05114
2024-05-21,2,1010596,MZ0214,194.0,0.5379201,0.5224054,102.71045
2024-06-01,2,1010596,MZ0214,194.0,0.50789845,0.50140953,101.17679
2024-06-11,2,1010596,MZ0214,194.0,0.48019692,0.48199558,99.661896
2024-06-21,2,1010596,MZ0214,194.0,0.45423865,0.46326104,98.24215
2024-07-01,2,1010596,MZ0214,194.0,0.4301309,0.4419722,97.593094
2024-07-11,2,1010596,MZ0214,194.0,0.4080541,0.42572206,96.28608
2024-07-21,2,1010596,MZ0214,194.0,0.38701493,0.40776995,95.46606
2024-08-01,2,1010596,MZ0214,194.0,0.3683572,0.39034334,95.00705
2024-08-11,2,1010596,MZ0214,194.0,0.35396853,0.37470573,95.11728
2024-08-21,2,1010596,MZ0214,194.0,0.3426536,0.36009312,95.74743
2024-09-01,2,1010596,MZ0214,194.0,0.33518812,0.34822208,96.72696
2024-09-11,2,1010596,MZ0214,194.0,0.33224174,0.34049708,97.88593
2024-09-21,2,1010596,MZ0214,194.0,0.33457473,0.33723426,99.3132
2024-10-01,2,1010596,MZ0214,194.0,0.34372166,0.33946413,101.09317
2024-10-11,2,1010596,MZ0214,194.0,0.36077628,0.34811005,103.18159
2024-10-21,2,1010596,MZ0214,194.0,0.38702783,0.3646559,105.395294
2024-11-01,2,1010596,MZ0214,194.0,0.41987216,0.38826996,107.21067
2024-11-11,2,1010596,MZ0214,194.0,0.45309946,0.4160964,107.938934
2024-11-21,2,1010596,MZ0214,194.0,0.4834129,0.44681215,107.36712
2024-12-01,2,1010596,MZ0214,194.0,0.5116119,0.47773984,106.41832
2024-12-11,2,1010596,MZ0214,194.0,0.5401845,0.5064944,106.053986
2024-12-21,2,1010596,MZ0214,194.0,0.5725031,0.53266263,106.837654
2025-01-01,2,1010596,MZ0214,194.0,0.6116928,0.5581699,108.80064
2025-01-11,2,1010596,MZ0214,194.0,0.64729017,0.5783946,110.96375
2025-01-21,2,1010596,MZ0214,194.0,0.6740696,0.5923963,112.71384
2025-02-01,2,1010596,MZ0214,194.0,0.69254273,0.6026674,113.77047
2025-02-11,2,1010596,MZ0214,194.0,0.7021459,0.60940236,114.06477
2025-02-21,2,1010596,MZ0214,194.0,0.70326185,0.61357605,113.51552
2025-03-01,2,1010596,MZ0214,194.0,0.6969649,0.61567473,112.21169
2025-03-11,2,1010596,MZ0214,194.0,0.68358916,0.6153927,110.249054
2025-03-21,2,1010596,MZ0214,194.0,0.66431695,0.6119122,107.917175
2025-04-01,2,1010596,MZ0214,194.0,0.64185977,0.604811,105.657936
2025-04-11,2,1010596,MZ0214,194.0,0.61893916,0.5941209,103.853035
2025-04-21,2,1010596,MZ0214,194.0,0.5955397,0.5797099,102.513824
2025-05-01,2,1010596,MZ0214,194.0,0.5719974,0.56240904,101.565674
2025-05-11,2,1010596,MZ0214,194.0,0.5484113,0.5433334,100.85583
2025-05-21,2,1010596,MZ0214,194.0,0.5237376,0.5224054,100.23276
2025-06-01,2,1010596,MZ0214,194.0,0.4994871,0.50140953,99.65137
2025-06-11,2,1010596,MZ0214,194.0,0.47762835,0.48199558,99.179085
2025-06-21,2,1010596,MZ0214,194.0,0.45733914,0.46326104,98.84623
2025-07-01,2,1010596,MZ0214,194.0,0.43888143,0.4419722,99.37176
2025-07-11,2,1010596,MZ0214,194.0,0.42205,0.42572206,99.22811
2025-07-21,2,1010596,MZ0214,194.0,0.40604845,0.40776995,99.62393
2025-08-01,2,1010596,MZ0214,194.0,0.39074275,0.39034334,100.090706
2025-08-11,2,1010596,MZ0214,194.0,0.3757701,0.37470573,100.25061
2025-08-21,2,1010596,MZ0214,194.0,0.36103454,0.36009312,100.229576
2025-09-01,2,1010596,MZ0214,194.0,0.34841082,0.34822208,100.047386
2025-09-11,2,1010596,MZ0214,194.0,0.3399175,0.34049708,99.851585
2025-09-21,2,1010596,MZ0214,194.0,0.33629227,0.33723426,99.75674
2025-10-01,2,1010596,MZ0214,194.0,0.33911544,0.33946413,99.91048
2025-10-11,2,1010596,MZ0214,194.0,0.35020617,0.34811005,100.52651
2025-10-21,2,1010596,MZ0214,194.0,0.37243506,0.3646559,101.876045
2025-11-01,2,1010596,MZ0214,194.0,0.40589896,0.38826996,104.02241
2025-11-11,2,1010596,MZ0214,194.0,0.44700667,0.4160964,106.631744
2025-11-21,2,1010596,MZ0214,194.0,0.4938742,0.44681215,109.47281
2025-12-01,2,1010596,MZ0214,194.0,0.5417923,0.47773984,112.13713
2025-12-11,2,1010596,MZ0214,194.0,0.5856881,0.5064944,114.23081
2025-12-21,2,1010596,MZ0214,194.0,0.6243716,0.53266263,115.73963
2026-01-01,2,1010596,MZ0214,194.0,0.65755564,0.5581699,116.34177
2026-01-11,2,1010596,MZ0214,194.0,0.6797484,0.5783946,116.12901
2026-01-21,2,1010596,MZ0214,194.0,0.692085,0.5923963,115.51826
2026-02-01,2,1010596,MZ0214,194.0,0.70139897,0.6026674,115.127396
2026-02-11,2,1010596,MZ0214,194.0,0.70950156,0.60940236,115.18029
2026-02-21,2,1010596,MZ0214,194.0,0.7173598,0.61357605,115.64007
2026-03-01,2,1010596,MZ0214,194.0,0.7259567,0.61567473,116.56694
2026-03-11,2,1010596,MZ0214,194.0,0.7361314,0.6153927,118.14549
2026-03-21,2,1010596,MZ0214,194.0,0.7462758,0.6119122,120.2993
2026-04-01,2,1010596,MZ0214,194.0,0.7544726,0.604811,122.8557
2026-04-11,2,1010596,MZ0214,194.0,0.7595046,0.5941209,125.67588
2026-04-21,2,1010596,MZ0214,194.0,0.7615087,0.5797099,128.87025
2026-05-01,2,1010596,MZ0214,194.0,0.7603459,0.56240904,132.32101
2026-05-11,2,1010596,MZ0214,194.0,0.7565613,0.5433334,135.93729
2026-05-21,2,1010596,MZ0214,194.0,0.75109273,0.5224054,139.95201
2026-06-01,2,1010596,MZ0214,194.0,0.7452381,0.50140953,144.21915
2022-01-01,2,1010597,MZ0506,187.0,0.7819882,0.69883585,111.104225
2022-01-11,2,1010597,MZ0506,187.0,0.7777326,0.7045548,109.69814
2022-01-21,2,1010597,MZ0506,187.0,0.7700641,0.7089905,108.046684
2022-02-01,2,1010597,MZ0506,187.0,0.7621117,0.71313184,106.418274
2022-02-11,2,1010597,MZ0506,187.0,0.75562245,0.71648246,105.10644
2022-02-21,2,1010597,MZ0506,187.0,0.75090635,0.71904415,104.1431
2022-03-01,2,1010597,MZ0506,187.0,0.7474187,0.72076124,103.45858
2022-03-11,2,1010597,MZ0506,187.0,0.7451711,0.72146374,103.07304
2022-03-21,2,1010597,MZ0506,187.0,0.74406046,0.7207923,103.01872
2022-04-01,2,1010597,MZ0506,187.0,0.74353313,0.7183318,103.28001
2022-04-11,2,1010597,MZ0506,187.0,0.7429882,0.71364874,103.84201
2022-04-21,2,1010597,MZ0506,187.0,0.7419877,0.706227,104.72882
2022-05-01,2,1010597,MZ0506,187.0,0.74031866,0.69556624,106.00247
2022-05-11,2,1010597,MZ0506,187.0,0.73743796,0.6817894,107.604454
2022-05-21,2,1010597,MZ0506,187.0,0.73206735,0.6646005,109.44121
2022-06-01,2,1010597,MZ0506,187.0,0.7230834,0.64550704,111.15392
2022-06-11,2,1010597,MZ0506,187.0,0.7104695,0.6263096,112.44399
2022-06-21,2,1010597,MZ0506,187.0,0.69453526,0.60679483,113.35888
2022-07-01,2,1010597,MZ0506,187.0,0.6756144,0.5848571,114.29571
2022-07-11,2,1010597,MZ0506,187.0,0.65396255,0.5631854,114.8042
2022-07-21,2,1010597,MZ0506,187.0,0.6294016,0.5460231,113.989136
2022-08-01,2,1010597,MZ0506,187.0,0.60515505,0.5308412,112.79418
2022-08-11,2,1010597,MZ0506,187.0,0.5848663,0.51898795,111.57816
2022-08-21,2,1010597,MZ0506,187.0,0.5688529,0.5099508,110.51916
2022-09-01,2,1010597,MZ0506,187.0,0.5598636,0.5051137,109.86283
2022-09-11,2,1010597,MZ0506,187.0,0.56019944,0.50519985,109.906265
2022-09-21,2,1010597,MZ0506,187.0,0.57077116,0.5105619,110.740875
2022-10-01,2,1010597,MZ0506,187.0,0.59135187,0.5216774,112.18772
2022-10-11,2,1010597,MZ0506,187.0,0.6198561,0.5384522,113.83357
2022-10-21,2,1010597,MZ0506,187.0,0.65354866,0.56148225,115.05627
2022-11-01,2,1010597,MZ0506,187.0,0.68459034,0.5885339,115.04328
2022-11-11,2,1010597,MZ0506,187.0,0.705631,0.61603534,113.45209
2022-11-21,2,1010597,MZ0506,187.0,0.71776414,0.6420231,110.94488
2022-12-01,2,1010597,MZ0506,187.0,0.7246513,0.6634897,108.57218
2022-12-11,2,1010597,MZ0506,187.0,0.729231,0.67936665,106.83666
2022-12-21,2,1010597,MZ0506,187.0,0.733793,0.69060814,105.831
2023-01-01,2,1010597,MZ0506,187.0,0.7403096,0.69883585,105.53844
2023-01-11,2,1010597,MZ0506,187.0,0.74700904,0.7045548,105.62639
2023-01-21,2,1010597,MZ0506,187.0,0.75369513,0.7089905,105.890015
2023-02-01,2,1010597,MZ0506,187.0,0.7612877,0.71313184,106.310295
2023-02-11,2,1010597,MZ0506,187.0,0.76887006,0.71648246,106.83481
2023-02-21,2,1010597,MZ0506,187.0,0.77487004,0.71904415,107.25913
2023-03-01,2,1010597,MZ0506,187.0,0.7787016,0.72076124,107.51728
2023-03-11,2,1010597,MZ0506,187.0,0.77994007,0.72146374,107.57991
2023-03-21,2,1010597,MZ0506,187.0,0.7774054,0.7207923,107.34478
2023-04-01,2,1010597,MZ0506,187.0,0.77186954,0.7183318,106.96805
2023-04-11,2,1010597,MZ0506,187.0,0.7641155,0.71364874,106.60863
2023-04-21,2,1010597,MZ0506,187.0,0.75487167,0.706227,106.43255
2023-05-01,2,1010597,MZ0506,187.0,0.74542886,0.69556624,106.68788
2023-05-11,2,1010597,MZ0506,187.0,0.7359968,0.6817894,107.40751
2023-05-21,2,1010597,MZ0506,187.0,0.7253278,0.6646005,108.49807
2023-06-01,2,1010597,MZ0506,187.0,0.71321017,0.64550704,109.734344
2023-06-11,2,1010597,MZ0506,187.0,0.6999615,0.6263096,110.89026
2023-06-21,2,1010597,MZ0506,187.0,0.68451923,0.60679483,111.833885
2023-07-01,2,1010597,MZ0506,187.0,0.6672572,0.5848571,112.97932
2023-07-11,2,1010597,MZ0506,187.0,0.64926684,0.5631854,114.03841
2023-07-21,2,1010597,MZ0506,187.0,0.62996686,0.5460231,114.083984
2023-08-01,2,1010597,MZ0506,187.0,0.61127913,0.5308412,113.84853
2023-08-11,2,1010597,MZ0506,187.0,0.59538877,0.51898795,113.4275
2023-08-21,2,1010597,MZ0506,187.0,0.5836353,0.5099508,113.159096
2023-09-01,2,1010597,MZ0506,187.0,0.5806561,0.5051137,113.60846
2023-09-11,2,1010597,MZ0506,187.0,0.5883818,0.50519985,114.98235
2023-09-21,2,1010597,MZ0506,187.0,0.6062636,0.5105619,117.072464
