location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda,-24.06,34.73,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,100,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda,-24.06,34.73,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,93.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda,-24.06,34.73,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,50,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda,-24.06,34.73,pulses and nuts,"Groundnuts (large, shelled)",KG,actual,Retail,MZN,96.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda,-24.06,34.73,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,100,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,853.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Potatoes,KG,actual,Retail,MZN,83.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1548.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,76.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,MZN,300,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,80,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,30,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,miscellaneous food,Sugar,KG,actual,Retail,MZN,69.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,non-food,Firewood,KG,actual,Retail,MZN,25,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,non-food,Handwash soap,L,actual,Retail,MZN,130,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,766.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,121.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,108.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,113.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,66.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Carrots,KG,actual,Retail,MZN,106.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Cassava leaves,KG,actual,Retail,MZN,58.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,43.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Garlic,KG,actual,Retail,MZN,216.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Kale,KG,actual,Retail,MZN,61.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Onions,KG,actual,Retail,MZN,63.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,80,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,cereals and tubers,Maize (white),KG,actual,Retail,MZN,46.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,50,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,51.67,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,65,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,73.33,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,153,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,100,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,100,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,pulses and nuts,Beans (magnum),KG,actual,Retail,MZN,100,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,70,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,pulses and nuts,"Groundnuts (large, shelled)",KG,actual,Retail,MZN,85,2022-03-15,2022-04-14
MOZ,True,True,Inhambane,Vilankulo,MZ03,Inhambane,MZ0313,Vilankulo,2,Vilanculos,-22.0,35.32,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,90,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,816.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,cereals and tubers,Potatoes,KG,actual,Retail,MZN,58.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1416.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,43.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,MZN,296.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,88.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,50,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,miscellaneous food,Sugar,KG,actual,Retail,MZN,70,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,non-food,Firewood,KG,actual,Retail,MZN,70,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,non-food,Handwash soap,L,actual,Retail,MZN,150,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,766.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,93.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,50,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,120,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,51.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Carrots,KG,actual,Retail,MZN,148.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Cassava leaves,KG,actual,Retail,MZN,43.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,33.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Garlic,KG,actual,Retail,MZN,350,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Kale,KG,actual,Retail,MZN,43.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Onions,KG,actual,Retail,MZN,71.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Machaze,MZ04,Manica,MZ0406,Machaze,2,Machaze (rural),-21.0,33.32,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,80,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,1500,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,cereals and tubers,Potatoes,KG,actual,Retail,MZN,78.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1516.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,58.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,MZN,300,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,128.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,55,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,miscellaneous food,Sugar,KG,actual,Retail,MZN,80,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,non-food,Firewood,KG,actual,Retail,MZN,78.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,non-food,Handwash soap,L,actual,Retail,MZN,288.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,750,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,126.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,75,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,135,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,56.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,51.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,vegetables and fruits,Garlic,KG,actual,Retail,MZN,375,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,vegetables and fruits,Kale,KG,actual,Retail,MZN,51.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,vegetables and fruits,Onions,KG,actual,Retail,MZN,123.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Macossa,MZ04,Manica,MZ0407,Macossa,2,Macossa (rural),-17.7,33.45,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,130,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,cereals and tubers,Maize (white),KG,actual,Retail,MZN,36.43,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,50,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,cereals and tubers,"Maize meal (white, with bran)",KG,actual,Retail,MZN,46.21,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,42.5,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,60,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,75,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,125,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,115.47,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,pulses and nuts,Beans (magnum),KG,actual,Retail,MZN,138.57,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,pulses and nuts,"Groundnuts (large, shelled)",KG,actual,Retail,MZN,129.37,2022-03-15,2022-04-14
MOZ,True,True,Manica,Manica,MZ04,Manica,MZ0408,Manica,2,Manica,-18.93,32.88,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,126.42,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,686.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,cereals and tubers,Potatoes,KG,actual,Retail,MZN,50,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1430,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,35,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,MZN,286.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,91.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,35,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,miscellaneous food,Sugar,KG,actual,Retail,MZN,73.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,non-food,Handwash soap,L,actual,Retail,MZN,166.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,850,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,90,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,80,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,56.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,vegetables and fruits,Carrots,KG,actual,Retail,MZN,96.67,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,38.33,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,vegetables and fruits,Kale,KG,actual,Retail,MZN,40,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,vegetables and fruits,Onions,KG,actual,Retail,MZN,45,2022-03-15,2022-04-14
MOZ,True,True,Manica,Mossurize,MZ04,Manica,MZ0409,Mossurize,2,Mossurize (rural),-20.56,32.75,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,83.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,816.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,cereals and tubers,Potatoes,KG,actual,Retail,MZN,51.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1283.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,44.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,MZN,286.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,120,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,35,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,miscellaneous food,Sugar,KG,actual,Retail,MZN,76.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,non-food,Handwash soap,L,actual,Retail,MZN,150,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,783.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,173.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,86.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,156.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,63.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,vegetables and fruits,Carrots,KG,actual,Retail,MZN,93.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,vegetables and fruits,Cassava leaves,KG,actual,Retail,MZN,31.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,66.67,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,vegetables and fruits,Kale,KG,actual,Retail,MZN,70,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,vegetables and fruits,Onions,KG,actual,Retail,MZN,38.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Marracuene,MZ05,Maputo,MZ0505,Marracuene,2,Marracuene (rural),-25.74,32.67,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,103.33,2022-03-15,2022-04-14
MOZ,True,True,Maputo,Namaacha,MZ05,Maputo,MZ0508,Namaacha,2,Namaacha (rural),-25.98,32.02,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,803.33,2022-03-15,2022-04-14
